poi_id,poi_name,poi_type,address,lat,lng,description,vs_title,vs_addr,vs_tel,vs_lat,vs_lng,vs_content_id,vs_content_type,vs_firstimage,step2_status,step2_match_type,vs_admission_fee,vs_use_time,vs_holiday,vs_homepage,vs_foreign_languages,step2_detail_status,vs_matched,vs_admission_fee_text,vs_admission_fee_value,vs_admission_fee_free,vs_phone
POI_6c5a5d8875,Okcheongyo Bridge (옥천교),history,,,,,,,,37.5788623,126.9961201,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 9:00 ~ 오후 9:00 | 수요일: 오전 9:00 ~ 오후 9:00 | 목요일: 오전 9:00 ~ 오후 9:00 | 금요일: 오전 9:00 ~ 오후 9:00 | 토요일: 오전 9:00 ~ 오후 9:00 | 일요일: 오전 9:00 ~ 오후 9:00,,http://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_2_0&ccbaCpno=1121103860000,,,False,,,,
POI_50c955cf41,Yeongchunheon (영춘헌),history,,,,,,,,37.5797327,126.9947987,,,,not_found,,,월요일: 휴무일 | 화요일: 오전 9:00 ~ 오후 6:00 | 수요일: 오전 9:00 ~ 오후 6:00 | 목요일: 오전 9:00 ~ 오후 6:00 | 금요일: 오전 9:00 ~ 오후 6:00 | 토요일: 오전 9:00 ~ 오후 6:00 | 일요일: 오전 9:00 ~ 오후 6:00,,,['en'],,False,,,,02-762-4868
POI_0956a33f60,Site of Jagyeongjeon (자경전 터),history,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,palace_fallback:경복궁,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,02-3700-3900
POI_d4190961da,Deokhongjeon Hall (덕홍전),history,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,palace_fallback:덕수궁,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,02-2022-0600
POI_71eb10e187,Jeonggwanheon Pavilion (정관헌),history,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,palace_fallback:덕수궁,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,02-2022-0600
POI_7cb3396d2d,Jungmyeongjeon Hall (중명전),history,,,,,중명전,서울특별시 중구 정동길 41-11 (정동),,37.5667846662,126.9725521115,1017547.0,12.0,http://tong.visitkorea.or.kr/cms/resource/97/3578397_image2_1.jpg,success,exact_kor,,09:30~17:30 (입장 마감 17:00),매주 월요일,https://royal.khs.go.kr/ROYAL,['en'],success,True,,,,
POI_e533aa87fd,Gwanghwamun (광화문),tourist_spot,,,,,광화문,서울특별시 종로구 사직로 161,,37.576072552,126.9768042386,126512.0,12.0,http://tong.visitkorea.or.kr/cms/resource/72/3069472_image2_1.JPG,success,exact_kor,,"[1월~2월] 09:00~17:00 (입장마감 16:00)<br>
[3월~5월] 09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)<br>
[9월~10월] 09:00~18:00 (입장마감 17:00)<br>
[11월~12월] 09:00~17:00 (입장마감 16:00)<br>
※ 기관사정에 따라 관람시간 단축 및 조정이 있을 수 있음","매주 화요일<br>※ 단, 화요일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr,,success,True,,,,02-3700-3900
POI_6592e33537,Heungnyemun (흥례문),tourist_spot,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,palace_fallback:경복궁,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,02-3700-3900
POI_57777da298,Geunjeongjeon (근정전),history,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,palace_fallback:경복궁,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,02-3700-3900
POI_a80c684879,Sajeongjeon (사정전),history,,,,,,,,37.5791428,126.9770548,,,,not_found,short_kor,,월요일: 오전 10:00 ~ 오후 5:00 | 화요일: 휴무일 | 수요일: 오전 10:00 ~ 오후 5:00 | 목요일: 오전 10:00 ~ 오후 5:00 | 금요일: 오전 10:00 ~ 오후 5:00 | 토요일: 오전 10:00 ~ 오후 5:00 | 일요일: 오전 10:00 ~ 오후 5:00,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_2_0&ccbaCpno=1121117590000,,,False,,,,02-3700-3900
POI_f239ff2a88,Gangnyeongjeon (강녕전),history,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,palace_fallback:경복궁,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,02-3700-3900
POI_4b99ab7636,Gyeonghoeru (경회루),tourist_spot,,,,,경회루,서울특별시 노원구 동일로 1005 (공릉동),,37.6199803173,127.0745301956,2842443.0,39.0,http://tong.visitkorea.or.kr/cms/resource/38/2842438_image2_1.jpg,success,exact_kor,,,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_2_0&ccbaCpno=1111102240000,,success,True,,,,
POI_1e49440df4,Sujeongjeon (수정전),history,,,,,,,,37.5789571,126.975986,,,,not_found,,,월요일: 오전 9:00 ~ 오후 6:00 | 화요일: 오전 9:00 ~ 오후 6:00 | 수요일: 오전 9:00 ~ 오후 6:00 | 목요일: 오전 9:00 ~ 오후 6:00 | 금요일: 오전 9:00 ~ 오후 6:00 | 토요일: 오전 9:00 ~ 오후 6:00 | 일요일: 오전 9:00 ~ 오후 6:00,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_2_0&ccbaCpno=1121117600000,['en'],,False,,,,02-3700-3900
POI_8d5204cdb9,Yeongchumun (영추문),tourist_spot,,,,,,,,37.5787663,126.9740083,,,,not_found,,,월요일: 오전 6:00 ~ 오전 12:00 | 화요일: 오전 6:00 ~ 오전 12:00 | 수요일: 오전 6:00 ~ 오전 12:00 | 목요일: 오전 6:00 ~ 오전 12:00 | 금요일: 오전 6:00 ~ 오전 12:00 | 토요일: 오전 6:00 ~ 오전 12:00 | 일요일: 오전 6:00 ~ 오전 12:00,,https://www.royalpalace.go.kr/content/data/data_03.asp,,,False,,,,02-3700-3900
POI_54cb309545,Site of Taehwagwan (태화관 터),history,,,,,,,,37.5694234,126.9791082,,,,not_found,,,월요일: 오전 11:30 ~ 오후 9:00 | 화요일: 오전 11:30 ~ 오후 9:00 | 수요일: 오전 11:30 ~ 오후 9:00 | 목요일: 오전 11:30 ~ 오후 9:00 | 금요일: 오전 11:30 ~ 오후 9:00 | 토요일: 오전 11:30 ~ 오후 9:00 | 일요일: 오전 11:30 ~ 오후 9:00,,,['en'],,False,,,,02-732-7474
POI_f46db7c658,Site of Boseongsa (보성사 터),history,,,,,,,,37.5484719,126.9132859,,,,not_found,short_kor,,,,https://tmdtjs0718.wixsite.com/bosungsa,,,False,,,,02-336-6229
POI_a5936a9d86,Central Temple of Cheondogyo (천도교 중앙대교당),history,,,,,천도교 중앙대교당,서울특별시 종로구 삼일대로 457 (경운동),,37.5752617096,126.9865255983,250323.0,12.0,http://tong.visitkorea.or.kr/cms/resource/64/3300764_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://www.khs.go.kr,['en'],success,True,,,,02-6488-6833
POI_c3ec54e024,Ihwa Village (이화벽화마을),tourist_spot,,,,,,,,37.5779788,127.0071915,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://korean.visitseoul.net/attractions/%EC%9D%B4%ED%99%94%EB%B2%BD%ED%99%94%EB%A7%88%EC%9D%84_/848,,,False,,,,
POI_933f0cd1f5,Naksan Park (낙산공원),park,,,,,,,,37.5806571,127.0074835,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,https://parks.seoul.go.kr/template/sub/naksan.do,,,False,,,,02-743-7985
POI_5098a4dcc2,Naksan 1-gil (낙산1길),street,,,,,,,,37.581224,127.0057808,,,,not_found,short_kor,,,,,,,False,,,,
POI_e0ebae97dc,Marronnier Park (마로니에공원),park,,,,,마로니에공원,서울특별시 종로구 대학로 104,,37.5802419773,127.0027239807,126487.0,12.0,http://tong.visitkorea.or.kr/cms/resource/35/3506735_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,http://parks.seoul.go.kr,,success,True,,,,02-2148-4158
POI_ed685b4197,City Hall Station (시청역),tourist_spot,,,,,,,,37.5657037,126.9768616,,,,not_found,,,,,,,,False,,,,
POI_bc5e719d26,Seoul Museum of Art (서울시립미술관),museum,,,,,,,,37.5640625,126.9738125,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 8:00 | 수요일: 오전 10:00 ~ 오후 8:00 | 목요일: 오전 10:00 ~ 오후 8:00 | 금요일: 오전 10:00 ~ 오후 9:00 | 토요일: 오전 10:00 ~ 오후 7:00 | 일요일: 오전 10:00 ~ 오후 7:00,,https://sema.seoul.go.kr/,,,False,,,,02-2124-8800
POI_89b5940c1b,Jeongdong First Methodist Church (정동제일교회),tourist_spot,,,,,,,,37.5654378,126.972357,,,,not_found,short_kor,,,,http://chungdong.org/,,,False,,,,02-753-0001
POI_4e5ac0c4e5,National Jeongdong Theater of Korea (국립정동극장),tourist_spot,,,,,,,,37.5658794,126.9728864,,,,not_found,short_kor,,,,https://www.jeongdong.or.kr/portal/main/main.do,,,False,,,,02-751-1500
POI_e13a6c8e79,Sontag Hotel Site (손탁호텔 터),history,,,,,,,,37.5661192,126.9703896,,,,not_found,,,,,,['en'],,False,,,,
POI_5e749d9433,Heunginjimun Gate (흥인지문),history,,,,,흥인지문,서울특별시 종로구 종로 288 (종로6가),,37.5712209291,127.0097180432,126514.0,12.0,http://tong.visitkorea.or.kr/cms/resource/27/2536327_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,http://tour.jongno.go.kr/tour/tour/indvdlz/view.do?nttId=27088,['en'],success,True,,,,02-2148-4166
POI_7871272844,Changsin-dong (창신동),street,,,,,창신동골목길,서울특별시 종로구 창신동 23-268,,37.5771453074,127.0134286483,2946517.0,12.0,http://tong.visitkorea.or.kr/cms/resource/32/2947132_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://tour.jongno.go.kr/tour/,,success,True,,,,
POI_9236a318d7,Hamnyeongjeon Hall (함녕전),tourist_spot,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,palace_fallback:덕수궁,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,02-2022-0600
POI_1650dd87fd,Namdaemun Presbyterian Church (남대문교회),tourist_spot,,,,,,,,37.5554877,126.9748897,,,,not_found,short_kor,,,,http://ndmc.or.kr/reMain.do,,,False,,,,02-753-6434
POI_91df56add7,Cheonghakji Pond and Cheonugak Pavillion (청학지 및 천우각),tourist_spot,,,,,,,,37.559315,126.994477,,,,not_found,,,월요일: 휴무일 | 화요일: 오전 9:00 ~ 오후 9:00 | 수요일: 오전 9:00 ~ 오후 9:00 | 목요일: 오전 9:00 ~ 오후 9:00 | 금요일: 오전 9:00 ~ 오후 9:00 | 토요일: 오전 9:00 ~ 오후 9:00 | 일요일: 오전 9:00 ~ 오후 9:00,,http://hanokmaeul.co.kr/,,,False,,,,02-6358-5533
POI_d484fd5e0d,Carpenter Yi Seung-eop's House in Samgak-dong (삼각동 이승업 가옥),history,,,,,,,,37.5588189,126.9941059,,,,not_found,short_kor,,,,,,,False,,,,
POI_81af3b63b0,General Kim Choon-yeong's House in Samcheong-dong (삼청동 김춘영 가옥),history,,,,,,,,37.5591972,126.9947548,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 9:00 ~ 오후 9:00 | 수요일: 오전 9:00 ~ 오후 9:00 | 목요일: 오전 9:00 ~ 오후 9:00 | 금요일: 오전 9:00 ~ 오후 9:00 | 토요일: 오전 9:00 ~ 오후 9:00 | 일요일: 오전 9:00 ~ 오후 9:00,,https://www.hanokmaeul.or.kr/,,,False,,,,02-2261-0500
POI_47b43fd38e,Min Family's House in Gwanhun-dong (관훈동 민씨 가옥),history,,,,,관훈동 민씨 가옥 (구 부마도위박영효가옥),서울특별시 중구 퇴계로34길 28,,37.5585082277,126.9935754302,1605990.0,12.0,http://tong.visitkorea.or.kr/cms/resource/88/3077788_image2_1.JPG,success,exact_kor,,"- 하절기(4월~10월) 09:00~21:00<br>
- 동절기(11월~3월) 09:00~20:00","매주 월요일 (단, 월요일이 공휴일인 경우 정상 운영)",남산골한옥마을 https://www.hanokmaeul.or.kr/국가유산청 https://www.heritage.go.kr,['en'],success,True,,,,02-2261-0500
POI_6f4d4a32d3,Yun Taek-yeong's Jaesil in Jegi-dong (제기동 윤택영 재실),history,,,,,,,,37.5595849,126.9947244,,,,not_found,,,,,,['en'],,False,,,,
POI_172652f434,Yun Family’s House in Ogin-dong (옥인동 윤씨 가옥),history,,,,,,,,37.5823221,126.9664415,,,,not_found,,,,,,['en'],,False,,,,
POI_835607f8cf,Insa-dong Culture Street (인사동 문화의거리),street,,,,,,,,37.5721517,126.9867517,,,,not_found,short_kor,,월요일: 오전 10:00 ~ 오후 10:30 | 화요일: 오전 10:00 ~ 오후 10:30 | 수요일: 오전 10:00 ~ 오후 10:30 | 목요일: 오전 10:00 ~ 오후 10:30 | 금요일: 오전 10:00 ~ 오후 10:30 | 토요일: 오전 10:00 ~ 오후 10:30 | 일요일: 오전 10:00 ~ 오후 10:30,,http://www.hiinsa.com/,,,False,,,,
POI_4c4fe42b4f,Jogyesa Temple (조계사),tourist_spot,,,,,조계사(서울),서울특별시 종로구 우정국로 55 (견지동),,37.5739784579,126.9827509785,128144.0,12.0,http://tong.visitkorea.or.kr/cms/resource/13/3533413_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://www.jogyesa.kr,,success,True,,,,02-768-8600
POI_a085ec83b8,March First Declaration of Independence Plaza (3·1운동 기념터),history,,,,,,,,37.557476,126.9714464,,,,not_found,short_kor,,,,,,,False,,,,
POI_51d59410bf,Tongin Store (통인가게),shopping,,,,,,,,37.5735028,126.985908,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:30 ~ 오후 6:30 | 수요일: 오전 10:30 ~ 오후 6:30 | 목요일: 오전 10:30 ~ 오후 6:30 | 금요일: 오전 10:30 ~ 오후 6:30 | 토요일: 오전 10:30 ~ 오후 6:30 | 일요일: 오후 12:00~5:00,,http://www.tongingallery.com/,,,False,,,,02-735-9094
POI_c9be3acb0a,Kyung-In Museum of Fine Art (경인미술관),museum,,,,,,,,37.5745581,126.9856232,,,,not_found,,,월요일: 오전 10:00 ~ 오후 6:00 | 화요일: 오전 10:00 ~ 오후 6:00 | 수요일: 오전 10:00 ~ 오후 6:00 | 목요일: 오전 10:00 ~ 오후 6:00 | 금요일: 오전 10:00 ~ 오후 6:00 | 토요일: 오전 10:00 ~ 오후 6:00 | 일요일: 오전 10:00 ~ 오후 6:00,,https://english.visitseoul.net/area/Kyung-In-Museum-of-Fine-Art/ENP002011,['en'],,False,,,,02-733-4448
POI_12d3b29a26,Exit 3 of Jamsil Station (잠실역 3번 출구),tourist_spot,,,,,,,,37.513906,127.101373,,,,not_found,short_kor,,,,,,,False,,,,
POI_b91e422c95,Samjeondobi Monument (삼전도비),history,,,,,서울 삼전도비,서울특별시 송파구 삼학사로 136 (잠실동),,37.5091158401,127.0978839997,231897.0,12.0,http://tong.visitkorea.or.kr/cms/resource/47/3401547_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://www.songpa.go.kr/culture,['en'],success,True,,,,
POI_0d13b2844d,Songpanaru Park (송파나루공원),park,,,,,,,,37.5113096,127.1051525,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://parks.seoul.go.kr/parks/detailView.do?pIdx=118,,,False,,,,02-2147-3385
POI_14996ce883,The Gallery HOSU (더 갤러리 호수),museum,,,,,,,,37.5120932,127.1077246,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 7:00 | 수요일: 오전 10:00 ~ 오후 7:00 | 목요일: 오전 10:00 ~ 오후 7:00 | 금요일: 오전 10:00 ~ 오후 7:00 | 토요일: 오전 10:00 ~ 오후 7:00 | 일요일: 오전 10:00 ~ 오후 7:00,,https://www.instagram.com/thegalleryhosu/,,,False,,,,02-2147-3275 ext. 3274
POI_32fa14e6d1,Seokchon Lake (석촌호수),park,,,,,,,,37.5113096,127.1051525,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://parks.seoul.go.kr/parks/detailView.do?pIdx=118,,,False,,,,02-2147-3385
POI_5cd5819e88,Seoul Anglican Cathedral of St. Mary & St. Nicholas (성공회 서울주교좌성당),tourist_spot,,,,,대한성공회 서울주교좌성당,서울특별시 중구 세종대로21길 15 (정동),,37.5674235431,126.9760378872,127015.0,12.0,http://tong.visitkorea.or.kr/cms/resource/54/3568354_image2_1.jpg,success,exact_kor,,11:00~16:00,주말,http://www.cathedral.or.kr,,success,True,,,,02-730-6611
POI_da60bf47c2,Yangijae (양이제),history,,,,,,,,37.5637476,126.92025,,,,not_found,,,월요일: 오전 8:00 ~ 오후 9:00 | 화요일: 휴무일 | 수요일: 오후 12:00~9:00 | 목요일: 오후 12:00~9:00 | 금요일: 오후 12:00~9:00 | 토요일: 오후 12:00~9:00 | 일요일: 오후 12:00~9:00,,https://www.instagram.com/imi.sweets_,['en'],,False,,,,
POI_ce48add5d0,Former Russian Legation (구 러시아공사관),history,,,,,,,,37.5680599,126.9715596,,,,not_found,short_kor,,,,"http://www.heritage.go.kr/heri/cul/culSelectDetail.do?VdkVgwKey=13,02530000,11",,,False,,,,
POI_256221e96d,Yongsan Railroad High School (용산철도고등학교),history,,,,,,,,37.5243,126.9669218,,,,not_found,short_kor,,월요일: 오전 8:30 ~ 오후 5:00 | 화요일: 오전 8:30 ~ 오후 5:00 | 수요일: 오전 8:30 ~ 오후 5:00 | 목요일: 오전 8:30 ~ 오후 5:00 | 금요일: 오전 8:30 ~ 오후 5:00 | 토요일: 휴무일 | 일요일: 휴무일,,http://yongsan-th.sen.hs.kr/,,,False,,,,02-6905-7777
POI_77b79906bf,HYBE (하이브),kpop_landmark,,,,,,,,37.5244204,126.9640498,,,,not_found,short_kor,,월요일: 오전 9:00 ~ 오후 6:00 | 화요일: 오전 9:00 ~ 오후 6:00 | 수요일: 오전 9:00 ~ 오후 6:00 | 목요일: 오전 9:00 ~ 오후 6:00 | 금요일: 오전 9:00 ~ 오후 6:00 | 토요일: 휴무일 | 일요일: 휴무일,,https://hybecorp.com/,,,False,,,,02-3444-0105
